set,kind,market_id,title,prefilter,prefilter_family,market_slug,event_slug,event_title,label,subtype,borderline,reason
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x17a2cd35d3d1282ae0e9695c9c230fe49b1191cfa5a77a06bea990062d40d48e,"Bitcoin Up or Down - April 6, 7:25PM-7:30PM ET",EXCLUDE,crypto_updown,,,,NotRelevant,,0,deterministic template negative (crypto_updown) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0xdc69ef21d7830e9931d78d36d2da0c452a53d8033d70fdfd805d5c9d33bb27a3,"Ethereum Up or Down - October 11, 6:15AM-6:30AM ET",EXCLUDE,crypto_updown,,,,NotRelevant,,0,deterministic template negative (crypto_updown) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0xe7cc74b6bcb196c267c56fabdb8abbd6af1e556ad5b3ea8922331dffe1c6c67a,"Ethereum Up or Down - September 13, 5:00AM-5:15AM ET",EXCLUDE,crypto_updown,,,,NotRelevant,,0,deterministic template negative (crypto_updown) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x877a09cd3149f4625bff8c2d81f163e0f4dfc907129a0bb9d60f7a5eea42f810,"Bitcoin Up or Down - April 18, 2:10PM-2:15PM ET",EXCLUDE,crypto_updown,,,,NotRelevant,,0,deterministic template negative (crypto_updown) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0xf656cf9c2390d92527023b97273f8a3279a751135d28f157fe8ad98e856f3f50,Exact Score: France 2 - 1 Spain?,EXCLUDE,sports_line,,,,NotRelevant,,0,deterministic template negative (sports_line) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0xcc807952b4460db48fa140685a85076471b511409ee312e22c3948e513e270ea,"Bitcoin Up or Down - March 27, 8:40PM-8:45PM ET",EXCLUDE,crypto_updown,,,,NotRelevant,,0,deterministic template negative (crypto_updown) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x428030d95db555cef224ce2b7df35d85ad2a14ecaf6ded4c772cc6fc12f88183,"Bitcoin Up or Down - April 26, 12:10PM-12:15PM ET",EXCLUDE,crypto_updown,,,,NotRelevant,,0,deterministic template negative (crypto_updown) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x0c7af1f617cdee4bf21d6ee192d2df0226c92e0efcea213dadfef34acf437ba1,"Will S&P Global say ""Rating"" during earnings call?",EXCLUDE,stocks,,,,NotRelevant,,0,deterministic template negative (stocks) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0xc82376c45e14dffe1a2981be9477f64f7a546d5dc8345569f899c73b6253be5f,"XRP Up or Down - February 25, 2:40AM-2:45AM ET",EXCLUDE,crypto_updown,,,,NotRelevant,,0,deterministic template negative (crypto_updown) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x10a009e86446a62da68843d7fb6c0bc384b2915c44d2b52a3c1d502ffd074033,"XRP Up or Down - July 12, 6:45PM-7:00PM ET",EXCLUDE,crypto_updown,,,,NotRelevant,,0,deterministic template negative (crypto_updown) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x37f07b9acde99cf90598e7fadcd515ad0ed776f5311529a83a397ba402276778,Olympique de Marseille vs. FC Metz: O/U 3.5,EXCLUDE,sports_line,,,,NotRelevant,,0,deterministic template negative (sports_line) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x2db75bb9013a0a10f026d40dc9fc7a5542eaa092c399db9fd7da7f390a0e38d7,Miami Marlins vs. Philadelphia Phillies: O/U 7.5,EXCLUDE,sports_line,,,,NotRelevant,,0,deterministic template negative (sports_line) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0xb2ded68202dbbb4b9399557425960858873a9355fbcb01f79ffe4afb5a952ca0,"XRP Up or Down - June 12, 6:45AM-6:50AM ET",EXCLUDE,crypto_updown,,,,NotRelevant,,0,deterministic template negative (crypto_updown) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x5bb866b0d3196f1267ea904ccf8f2f09be105ad664d51f04fb50c255bc89c5db,"Bitcoin Up or Down - May 19, 12:30AM-12:35AM ET",EXCLUDE,crypto_updown,,,,NotRelevant,,0,deterministic template negative (crypto_updown) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x5543c6cf6302efdaeba476e9a4cf5f26e30f742d0a07b1eb6397e4fa872d2ea7,"Bitcoin Up or Down - July 1, 11:00AM-11:05AM ET",EXCLUDE,crypto_updown,,,,NotRelevant,,0,deterministic template negative (crypto_updown) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x3d3ef82d8251456f6cfd832aa559abd4fd819c97ab879802818018d6ea336969,"Ethereum Up or Down - July 16, 4:45PM-4:50PM ET",EXCLUDE,crypto_updown,,,,NotRelevant,,0,deterministic template negative (crypto_updown) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x6b4975584f86098f9672c7d8dfd7ce2b185f582206727eaafd07285cf92dfeda,Will Bulgaria win on 2025-11-15?,EXCLUDE,sports_match_date,,,,NotRelevant,,0,deterministic template negative (sports_match_date) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x9f194c778a2d9c96ff9c8c9a4f3f4194d943a2176eac8adce5bd4f384ceeb68a,"Ethereum Up or Down - October 6, 1:45AM-2:00AM ET",EXCLUDE,crypto_updown,,,,NotRelevant,,0,deterministic template negative (crypto_updown) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x52935010a79929654f624b30ff470d2c24f28b3198e588c288b68ab237f57057,Raptors vs. Heat: O/U 235.5,EXCLUDE,sports_line,,,,NotRelevant,,0,deterministic template negative (sports_line) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0xfb5171ef369579df05c64754e070c7c1163969940b3be73f930510e2198da637,"Ethereum Up or Down - July 2, 10:55AM-11:00AM ET",EXCLUDE,crypto_updown,,,,NotRelevant,,0,deterministic template negative (crypto_updown) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x6ead8f26300e350730ffdf708020a8bc46780c1214e40611bd50648c91131be3,"Bitcoin Up or Down - November 8, 4:45AM-5:00AM ET",EXCLUDE,crypto_updown,,,,NotRelevant,,0,deterministic template negative (crypto_updown) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x9a78f07e106861f2113be1e3831e81c7d25137a1ce4d0f6144178353b5c3b9c8,"Solana Up or Down - May 26, 2:05AM-2:10AM ET",EXCLUDE,crypto_updown,,,,NotRelevant,,0,deterministic template negative (crypto_updown) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0xa0934a4fff09e4b1fc6dd81f5bb960218bdc1b1798b0100c225d12480135f136,"Ethereum Up or Down - May 22, 2:25AM-2:30AM ET",EXCLUDE,crypto_updown,,,,NotRelevant,,0,deterministic template negative (crypto_updown) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x3be004a89e48015b02643540b961315176d2e19492ba53620f81cb8b82728df8,"Ethereum Up or Down - July 6, 12AM ET",EXCLUDE,crypto_updown,,,,NotRelevant,,0,deterministic template negative (crypto_updown) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0xe1c0227c2e9b8f3f2ad89767a4c67ea9eeab1c4d236da42eeaf252543d9e9450,Will 1. FC Magdeburg win on 2025-12-07?,EXCLUDE,sports_match_date,,,,NotRelevant,,0,deterministic template negative (sports_match_date) — crypto/weather/sports/stocks; pre-filter exclusion is correct
c,prefilter-exclusions (Unknown & prefilter=EXCLUDE),0x07af521ae8565de0e3fa80bb68b2bf1a06c590afab208a5350d36dc80db416b7,"Ethereum Up or Down - April 8, 3:00AM-3:05AM ET",EXCLUDE,crypto_updown,,,,NotRelevant,,0,deterministic template negative (crypto_updown) — crypto/weather/sports/stocks; pre-filter exclusion is correct
b,ambiguous-residual (Unknown & prefilter=RESIDUAL & no M9 keyword),0x051e5a36e3943299e0b032a71cad05bcc69bdebf340cf2322c81e00c763c8d51,Augsburg: Sandro Kopp vs Eduardo Ribeiro,RESIDUAL,,atp-kopp-ribeiro-2026-08-24,atp-kopp-ribeiro-2026-08-24,Augsburg: Sandro Kopp vs Eduardo Ribeiro,NotRelevant,,0,head-to-head sports fixture (RESIDUAL only because no O/U/spread co-signal) — not geo/elec
b,ambiguous-residual (Unknown & prefilter=RESIDUAL & no M9 keyword),0x6c4f60ea179e526e76ec16fddf9983bf44abf2dce7377161ae76a8ce7fe140c9,"Will Elon Musk post 500-519 tweets from January 23 to January 30, 2026?",RESIDUAL,,elon-musk-of-tweets-january-23-january-30-500-519,elon-musk-of-tweets-january-23-january-30,"Elon Musk # tweets January 23 - January 30, 2026?",NotRelevant,,0,raw tweet/post volume count of a non-political-office figure — not political conduct
b,ambiguous-residual (Unknown & prefilter=RESIDUAL & no M9 keyword),0x164eb62dd56d478bfbd64f4a49d0e073daf1e5c665db1f8c79bd517026bac1b6,Will Canada’s January 2026 unemployment rate be 6.8%?,RESIDUAL,,will-canadas-january-2026-unemployment-rate-be-6pt8,january-unemployment-rate-canada,January Unemployment Rate - Canada,NotRelevant,,0,"economic/financial statistic — Economics, not Elections/Geopolitics"
b,ambiguous-residual (Unknown & prefilter=RESIDUAL & no M9 keyword),0xd170ab0ce9d2bce050d84387508315e226a231943593eb06767c85ec596f58e2,Lions vs. Buccaneers,RESIDUAL,,,,,NotRelevant,,0,head-to-head sports fixture (RESIDUAL only because no O/U/spread co-signal) — not geo/elec
b,ambiguous-residual (Unknown & prefilter=RESIDUAL & no M9 keyword),0x57ccd0af178f695ae7ddba9b691a0f48ac25e4c32bf68e1026d50490cd8c696d,"Will Nansen launch a token by June 30, 2026?",RESIDUAL,,,,,NotRelevant,,0,tech/crypto product event — not geo/elec
b,ambiguous-residual (Unknown & prefilter=RESIDUAL & no M9 keyword),0xe3f2f663b6f050a7c9c613b9d22ace4c4751a15e98286fe82974cc058270c778,Will less than 100k jobs be added in February?,RESIDUAL,,,,,NotRelevant,,0,"economic/financial statistic — Economics, not Elections/Geopolitics"
b,ambiguous-residual (Unknown & prefilter=RESIDUAL & no M9 keyword),0x58f61bc79b2c817391065d6f06b2afa8ec05063ccecf333f8abd46a95b887690,Braunschweig: Jan Choinski vs Hugo Gaston,RESIDUAL,,atp-choinsk-gaston-2026-07-12,atp-choinsk-gaston-2026-07-12,Braunschweig: Jan Choinski vs Hugo Gaston,NotRelevant,,0,head-to-head sports fixture (RESIDUAL only because no O/U/spread co-signal) — not geo/elec
b,ambiguous-residual (Unknown & prefilter=RESIDUAL & no M9 keyword),0x1721f8d9b2b167a192d193f663761b5bd25f32311c24e02b9a589c9278d3d9b9,"Will the price of Bitcoin be between $108,000 and $110,000 on November 11?",RESIDUAL,,,,,NotRelevant,,0,crypto/asset price market — not geo/elec
b,ambiguous-residual (Unknown & prefilter=RESIDUAL & no M9 keyword),0x1bcb89e4fc55318b22191045832d7d957e655d660205e145f0ee441f69f43e90,Oeiras 2: Iryna Shymanovich vs Sinja Kraus,RESIDUAL,,wta-shymano-kraus-2026-02-19,wta-shymano-kraus-2026-02-19,Oeiras 2: Iryna Shymanovich vs Sinja Kraus,NotRelevant,,0,head-to-head sports fixture (RESIDUAL only because no O/U/spread co-signal) — not geo/elec
b,ambiguous-residual (Unknown & prefilter=RESIDUAL & no M9 keyword),0x423f7bf6c3fdedd0affa7252fc0d2c448a8fad719c1eb022a02f15c5996596eb,Will Joshua Vasquez be the Republican nominee for FL-06?,RESIDUAL,,will-joshua-vasquez-be-the-republican-nominee-for-fl-06,fl-06-republican-primary-winner,FL-06 Republican Primary Winner,Relevant,Elections,0,GOP nominee for FL-06 congressional seat; slug 'fl-06-republican-primary-winner' — primary/nomination outcome
b,ambiguous-residual (Unknown & prefilter=RESIDUAL & no M9 keyword),0x9caa6972422907524a938e02cd38ab1470da317c34f0d591e004245308719062,Appalachian State vs. James Madison,RESIDUAL,,,,,NotRelevant,,0,head-to-head sports fixture (RESIDUAL only because no O/U/spread co-signal) — not geo/elec
b,ambiguous-residual (Unknown & prefilter=RESIDUAL & no M9 keyword),0x541587f41b31fa5128068bb6cc56f43d4837f0a6c34ac88cef82d634547be89a,Kosice: Andrej Martin vs Martin Krumich,RESIDUAL,,,,,NotRelevant,,0,head-to-head sports fixture (RESIDUAL only because no O/U/spread co-signal) — not geo/elec
b,ambiguous-residual (Unknown & prefilter=RESIDUAL & no M9 keyword),0x28f61e041e652c82784cdd12f5f9d8acd8c451e130e6c5ad393d9261d4c56aa0,Mercer vs. Auburn,RESIDUAL,,,,,NotRelevant,,0,head-to-head sports fixture (RESIDUAL only because no O/U/spread co-signal) — not geo/elec
b,ambiguous-residual (Unknown & prefilter=RESIDUAL & no M9 keyword),0x83d990d7a7c40445157a3a5d535d3f9c3936d071b5fad20f208f25458386a241,Ethereum ETF Flows on June 10?,RESIDUAL,,ethereum-etf-flows-on-june-10,ethereum-etf-flows-on-june-10,Ethereum ETF Flows on June 10?,NotRelevant,,0,"economic/financial statistic — Economics, not Elections/Geopolitics"
b,ambiguous-residual (Unknown & prefilter=RESIDUAL & no M9 keyword),0xf34669d241122338d8d9f24c43bf4ff47ae1ded93073e5f471b97e683327db13,Will Mekdes Woldu (FRA) win gold in the Women’s Marathon?,RESIDUAL,,,,,NotRelevant,,0,not an electoral outcome and not an international-relations/state-action event
b,ambiguous-residual (Unknown & prefilter=RESIDUAL & no M9 keyword),0x8af3ba2aaa4d49c488d26acd3e7d01b3139f031577c6f448ce76b91c2f932b8b,"Will ""Voicemails for Isabelle"" be the #2 global Netflix movie this week?",RESIDUAL,,will-voicemails-for-isabelle-be-the-2-global-netflix-movie-this-week-20260623205231892,what-will-be-the-2-global-netflix-movie-this-week-20260623205231503,What will be the #2 global Netflix movie this week?,NotRelevant,,0,entertainment/media ranking — not geo/elec
b,ambiguous-residual (Unknown & prefilter=RESIDUAL & no M9 keyword),0xf80d8f1ae494f916164f3599921c1442633eba38829b3c02d82ad3ea091d1c2b,Athletics vs. Orioles,RESIDUAL,,,,,NotRelevant,,0,head-to-head sports fixture (RESIDUAL only because no O/U/spread co-signal) — not geo/elec
b,ambiguous-residual (Unknown & prefilter=RESIDUAL & no M9 keyword),0xdadf6f32bcc73830d5291c1a115000f614847370dc93cad5776598f1d3e4e277,Will the US strike Yemen next?,RESIDUAL,,will-the-us-strike-yemen-next-219,next-country-us-strikes-163,Next Country US Strikes,Relevant,Geopolitics,0,US military strike on a state; slug 'next-country-us-strikes' — armed state action
b,ambiguous-residual (Unknown & prefilter=RESIDUAL & no M9 keyword),0x957b4d2b6a84c8bd4ef6e89f983d2d1a805be8d592e79177940058b66a204476,Will John Smith win the 2025 National Heads-Up Poker Championship?,RESIDUAL,,,,,NotRelevant,,0,not an electoral outcome and not an international-relations/state-action event
b,ambiguous-residual (Unknown & prefilter=RESIDUAL & no M9 keyword),0x585c38f956db88572b7792b1d6c4947c11ee30b5777e5411846d56af5f9450ef,East Texas A&M Lions vs. New Orleans Privateers,RESIDUAL,,cbb-txamc-no-2026-01-05,cbb-txamc-no-2026-01-05,East Texas A&M Lions vs. New Orleans Privateers,NotRelevant,,0,head-to-head sports fixture (RESIDUAL only because no O/U/spread co-signal) — not geo/elec
b,ambiguous-residual (Unknown & prefilter=RESIDUAL & no M9 keyword),0x4fa826d26911c39177ca27a5b9fb68e9ee53d5db0c9177322d40732ca65ba335,Will Carnell Tate be drafted 7th overall in the 2026 pro football draft?,RESIDUAL,,,,,NotRelevant,,0,not an electoral outcome and not an international-relations/state-action event
b,ambiguous-residual (Unknown & prefilter=RESIDUAL & no M9 keyword),0xa0f2c7a9e653cbf129f407ab241f9d81f5a8b4ff6e5611381b38a548a50324b1,"Will the price of Bitcoin be between $68,000 and $70,000 on July 8?",RESIDUAL,,will-the-price-of-bitcoin-be-between-68000-70000-on-july-8-2026,bitcoin-price-on-july-8-2026,Bitcoin price on July 8?,NotRelevant,,0,crypto/asset price market — not geo/elec
b,ambiguous-residual (Unknown & prefilter=RESIDUAL & no M9 keyword),0x7e785f365730c28fe9b0b1c04e21bc51ef87e9fb1e36b423f5f62446c50b29a0,Will the price of XRP be between $3.06 and $3.09 on September 19 at 8AM ET?,RESIDUAL,,,,,NotRelevant,,0,crypto/asset price market — not geo/elec
b,ambiguous-residual (Unknown & prefilter=RESIDUAL & no M9 keyword),0x8f2c4e5c05c2da683735ac1409b0c0ab1e869f69a65dc138f1610efa403ac18a,BNP Paribas Open: Zizou Bergs vs Tommy Paul,RESIDUAL,,atp-bergs-paul-2026-03-06,atp-bergs-paul-2026-03-06,BNP Paribas Open: Zizou Bergs vs Tommy Paul,NotRelevant,,0,head-to-head sports fixture (RESIDUAL only because no O/U/spread co-signal) — not geo/elec
b,ambiguous-residual (Unknown & prefilter=RESIDUAL & no M9 keyword),0xf3dddeb9ba2d3a17b0c2bc34fd84e85e5a070b2e73ca5f7019fc4ea27878eeff,UNLV Runnin' Rebels vs. Boise State Broncos,RESIDUAL,,cbb-unlv-boise-2026-02-14,cbb-unlv-boise-2026-02-14,UNLV Runnin' Rebels vs. Boise State Broncos,NotRelevant,,0,head-to-head sports fixture (RESIDUAL only because no O/U/spread co-signal) — not geo/elec
b,ambiguous-residual (Unknown & prefilter=RESIDUAL & no M9 keyword),0xe003f1ae3f8ce931074c5125d1ed2569e297f1edeb6a5887587c1b5df25aad9e,Will Tesla reach $450 in February?,RESIDUAL,,will-tsla-reach-450-in-february,what-price-will-tsla-hit-in-february-2026,What will Tesla (TSLA) hit in February 2026?,NotRelevant,,0,crypto/asset price market — not geo/elec
b,ambiguous-residual (Unknown & prefilter=RESIDUAL & no M9 keyword),0x814bf672aa616cd0c702d242e0e894799649a7041fd9ed62756a7d8157912c31,"Will Elon Musk post 440-459 tweets from February 6 to February 13, 2026?",RESIDUAL,,elon-musk-of-tweets-february-6-february-13-440-459,elon-musk-of-tweets-february-6-february-13,"Elon Musk # tweets February 6 - February 13, 2026?",NotRelevant,,0,raw tweet/post volume count of a non-political-office figure — not political conduct
b,ambiguous-residual (Unknown & prefilter=RESIDUAL & no M9 keyword),0xd3bfca70cd75d5d44bb77c09ae20a8b15fcc1b4f80d786b908efb8af7cc36535,FK Auda vs. FCSB: Team to Advance,RESIDUAL,,col-aud-ste-2026-07-30-team-to-advance,col-aud-ste-2026-07-30-more-markets,FK Auda vs. FCSB - More Markets,NotRelevant,,0,head-to-head sports fixture (RESIDUAL only because no O/U/spread co-signal) — not geo/elec
b,ambiguous-residual (Unknown & prefilter=RESIDUAL & no M9 keyword),0x2753db7bc6a340f30235bc02de680022be2967bd9bbf59b0311d91f0d5a5b4b8,T20 Blast: Northamptonshire vs Gloucestershire - Who wins the toss?,RESIDUAL,,crict20blast-nor-glo-2026-07-15-toss-winner,crict20blast-nor-glo-2026-07-15,T20 Blast: Northamptonshire vs Gloucestershire,NotRelevant,,0,head-to-head sports fixture (RESIDUAL only because no O/U/spread co-signal) — not geo/elec
b,ambiguous-residual (Unknown & prefilter=RESIDUAL & no M9 keyword),0x09ebda330ecaa751b2fb39ffdb97dacbb9d3e4155bf3a95b8536d6d14d815945,Toledo Rockets vs. Massachusetts Minutemen,RESIDUAL,,cbb-toledo-umass-2026-01-20,cbb-toledo-umass-2026-01-20,Toledo Rockets vs. Massachusetts Minutemen,NotRelevant,,0,head-to-head sports fixture (RESIDUAL only because no O/U/spread co-signal) — not geo/elec
b,ambiguous-residual (Unknown & prefilter=RESIDUAL & no M9 keyword),0xabae41317d20110b17df55322afdfc337f91129e62050eb4d863d77f9833bf06,Marist Red Foxes vs. LSU Tigers (W),RESIDUAL,,,,,NotRelevant,,0,head-to-head sports fixture (RESIDUAL only because no O/U/spread co-signal) — not geo/elec
b,ambiguous-residual (Unknown & prefilter=RESIDUAL & no M9 keyword),0x5d682c0b079bb8d5d363b7066e3db34920690b9ad88b8d9d95e4aac7ae300bdc,Will the next reconciliation bill be passed between August 25 and August 31?,RESIDUAL,,,,,NotRelevant,,1,US reconciliation bill passage — a domestic legislative vote; not an electoral vote and not an international event per the §3.10 lists; genuinely unsure -> conservative
b,ambiguous-residual (Unknown & prefilter=RESIDUAL & no M9 keyword),0x4affdf8b67fc7cbf24179228e8fa70f238dfdeda36940b5e2e7879fd0216845a,Will the Bills win the AFC East?,RESIDUAL,,,,,NotRelevant,,0,not an electoral outcome and not an international-relations/state-action event
b,ambiguous-residual (Unknown & prefilter=RESIDUAL & no M9 keyword),0xcf8b829a3613bc12c1c757dd6f97fc72412176a21cec0b3112bb0c8f69dbc41a,Alperen Sengün: Points Over 21.5,RESIDUAL,,,,,NotRelevant,,0,not an electoral outcome and not an international-relations/state-action event
b,ambiguous-residual (Unknown & prefilter=RESIDUAL & no M9 keyword),0x9d380d8e180fe617d45a4538918a909614d9b2ed09620904b5e9276d3d659835,Istanbul 2: Anastasia Zakharova vs Alexandra Shubladze,RESIDUAL,,wta-zakharo-shublad-2026-07-15,wta-zakharo-shublad-2026-07-15,Istanbul 2: Anastasia Zakharova vs Alexandra Shubladze,NotRelevant,,0,head-to-head sports fixture (RESIDUAL only because no O/U/spread co-signal) — not geo/elec
b,ambiguous-residual (Unknown & prefilter=RESIDUAL & no M9 keyword),0x60945dc25e604522785da6f3c2849ea37ad5829e223d21f8184e498a3adf32ca,Will the price of XRP be between $2.73 and $2.76 on September 25 at 12PM ET?,RESIDUAL,,,,,NotRelevant,,0,crypto/asset price market — not geo/elec
b,ambiguous-residual (Unknown & prefilter=RESIDUAL & no M9 keyword),0xe9167da2edfb03f4f8ddca1ec55146e05e927abc308c3c462f88e33517a04594,Angels vs. Phillies,RESIDUAL,,,,,NotRelevant,,0,head-to-head sports fixture (RESIDUAL only because no O/U/spread co-signal) — not geo/elec
b,ambiguous-residual (Unknown & prefilter=RESIDUAL & no M9 keyword),0xce565ae2794741bbabac14845cef2db021861f03214166aa630d62cc5ee647aa,Map 2: Odd/Even Total Kills?,RESIDUAL,,cs2-gz1-ve-2026-03-21-game2-odd-even-total-kills,cs2-gz1-ve-2026-03-21,Counter-Strike: Ground Zero vs Vantage (BO3) - ESL Challenger League Oceania Cup #2 Playoffs,NotRelevant,,0,not an electoral outcome and not an international-relations/state-action event
b,ambiguous-residual (Unknown & prefilter=RESIDUAL & no M9 keyword),0x680315535477d59f4a300e3c87182bfae366bfd07bab20f1922f876014484659,Will Elon Musk post 1040-1079 tweets in March 2026?,RESIDUAL,,elon-musk-of-tweets-march-2026-1040-1079,elon-musk-of-tweets-march-2026,Elon Musk musk # tweets in March 2026?,NotRelevant,,0,raw tweet/post volume count of a non-political-office figure — not political conduct
b,ambiguous-residual (Unknown & prefilter=RESIDUAL & no M9 keyword),0xd63fd226e1cb18b3e67bcab6fa16644c025360d4680b0515037ba84e178ffcfe,Over $50M committed to the P2P Protocol public sale?,RESIDUAL,,,,,NotRelevant,,0,tech/crypto product event — not geo/elec
b,ambiguous-residual (Unknown & prefilter=RESIDUAL & no M9 keyword),0x80c53e69cd9555dc6b72f394025d99e397da290961a5b0ac8afd5fa5bfb8d412,Will the price of Bitcoin be between $106K and $107K on May 30 at 5 PM ET?,RESIDUAL,,,,,NotRelevant,,0,crypto/asset price market — not geo/elec
b,ambiguous-residual (Unknown & prefilter=RESIDUAL & no M9 keyword),0x4e7ee488e38fe1944d61077b5f845798186cf0121be1166fdcb36e47d1c0c64b,Kansas City Royals vs. Chicago White Sox,RESIDUAL,,mlb-kc-cws-2026-06-27,mlb-kc-cws-2026-06-27,Kansas City Royals vs. Chicago White Sox,NotRelevant,,0,head-to-head sports fixture (RESIDUAL only because no O/U/spread co-signal) — not geo/elec
b,ambiguous-residual (Unknown & prefilter=RESIDUAL & no M9 keyword),0xf545847e7570245c4ea833701574905755b8fd61dbf77964da14aecc9b7385ef,Pakistan Super League: Islamabad United vs Multan Sultans,RESIDUAL,,cricpsl-isl-mul-2026-04-26,cricpsl-isl-mul-2026-04-26,Pakistan Super League: Islamabad United vs Multan Sultans,NotRelevant,,0,head-to-head sports fixture (RESIDUAL only because no O/U/spread co-signal) — not geo/elec
b,ambiguous-residual (Unknown & prefilter=RESIDUAL & no M9 keyword),0xf83e92ae4eda5ec9469cc5cc98d57b9f67e3dba25ede4caa99da6bc96a683d86,Will Talia Gibson win the 2026 BNP Paribas Open Women's Singles Tournament?,RESIDUAL,,will-talia-gibson-win-the-2026-bnp-paribas-open-womens-singles-tournament,2026-womens-bnp-paribas-open-winner,2026 Women’s BNP Paribas Open Winner,NotRelevant,,0,not an electoral outcome and not an international-relations/state-action event
b,ambiguous-residual (Unknown & prefilter=RESIDUAL & no M9 keyword),0x71d522c06596f6de12b16fc92e0b16689ef5d269b4da2ddd600069e88b9b318e,Will MrBeast's Celebrity Challenge video get less than 70 million views on week 1?,RESIDUAL,,will-mrbeasts-celebrity-challenge-video-get-less-than-70-million-views-on-week-1,of-views-of-mrbeasts-celebrity-challenge-video-on-week-1-smaller-strikes,# of views of MrBeast's Celebrity Challenge video on week 1? (Smaller Strikes),NotRelevant,,0,entertainment/media ranking — not geo/elec
b,ambiguous-residual (Unknown & prefilter=RESIDUAL & no M9 keyword),0xe8d74167243186a6e9b9a82633b73627d1976ce12664d609469d7a4bdae307f9,La Salle Explorers vs. Fordham Rams,RESIDUAL,,cbb-lasal-fordm-2026-01-28,cbb-lasal-fordm-2026-01-28,La Salle Explorers vs. Fordham Rams,NotRelevant,,0,head-to-head sports fixture (RESIDUAL only because no O/U/spread co-signal) — not geo/elec
b,ambiguous-residual (Unknown & prefilter=RESIDUAL & no M9 keyword),0x4187255eff77912c638105042e24e616067ada93098bf96499d45c4d4864d6ee,"T20 Ireland Tri-Series, Women: Pakistan vs West Indies",RESIDUAL,,crint-pak3-wst10-2026-05-29,crint-pak3-wst10-2026-05-29,"T20 Ireland Tri-Series, Women: Pakistan vs West Indies",NotRelevant,,0,head-to-head sports fixture (RESIDUAL only because no O/U/spread co-signal) — not geo/elec
b,ambiguous-residual (Unknown & prefilter=RESIDUAL & no M9 keyword),0x61a0a98d582b0e3bf6945c5b8cd58a31cd5178810be5f92ed6d88f48363df4af,Virtus Bologna vs. Reyer Venezia,RESIDUAL,,,,,NotRelevant,,0,head-to-head sports fixture (RESIDUAL only because no O/U/spread co-signal) — not geo/elec
